-0.400578760650157,-6.5243031176081,-0.400578760650157
-0.400578760650157,-6.5243031176081,-0.400578760650157
9.19345347535231,-0.128281626939788,9.19345347535231
8.26207822339037,2.13114302650878,8.26207822339037
7.06736129901477,4.12744521449699,7.06736129901477
5.6456216692013,5.79993806487969,5.6456216692013
4.0400797099318,7.09777839350089,4.0400797099318
2.29954332223054,7.98151231879808,2.29954332223054
0.47692418943884,8.4242746456833,0.47692418943884
-1.37237071902423,8.41260555786015,-1.37237071902423
-3.19212349970505,7.94685979142274,-3.19212349970505
-4.92701431926301,7.04119585100526,-4.92701431926301
-6.5243031176081,5.72314559630779,-6.5243031176081
